Story;Beam;Load;Loc;P;V2;V3;T;M2;M3
STORY9;B74;U07B;2.126;-2.43;-6.8;0.28;-0.555;-0.165;4.671
STORY9;B74;U07B;2.373;-2.43;-6.5;0.28;-0.555;-0.234;6.315
STORY9;B74;U07B;2.62;-2.43;-6.21;0.28;-0.555;-0.304;7.885
STORY9;B111;U01;0;-0.14;0.7;0;0.125;-0.014;-0.031
STORY9;B111;U01;0.14;-0.14;0.84;0;0.125;-0.013;-0.139
STORY9;B111;U01;0.28;-0.14;1.02;0;0.125;-0.013;-0.269
STORY9;B111;U01;0.42;-0.14;1.24;0;0.125;-0.013;-0.426
STORY9;B111;U01;0.56;-0.14;1.49;0;0.125;-0.013;-0.617
STORY9;B111;U01;0.7;-0.14;1.74;0;0.125;-0.012;-0.843
STORY9;B111;U01;0.84;-0.14;2;0;0.125;-0.012;-1.106
STORY9;B111;U01;0.98;-0.14;2.26;0;0.125;-0.012;-1.404
STORY9;B111;U01;1.12;-0.14;2.49;0;0.125;-0.012;-1.737
STORY9;B111;U01;1.26;-0.14;2.7;0;0.125;-0.011;-2.101
STORY9;B111;U01;1.4;-0.14;2.88;0;0.125;-0.011;-2.492
STORY9;B111;U02;0;-0.04;0.57;0.01;0.1;-0.008;-0.025
STORY9;B111;U02;0.14;-0.04;0.69;0.01;0.1;-0.009;-0.112
STORY9;B111;U02;0.28;-0.04;0.84;0.01;0.1;-0.011;-0.219
STORY9;B111;U02;0.42;-0.04;1.03;0.01;0.1;-0.012;-0.35
STORY9;B111;U02;0.56;-0.04;1.25;0.01;0.1;-0.014;-0.51
STORY9;B111;U02;0.7;-0.04;1.47;0.01;0.1;-0.015;-0.701
STORY9;B111;U02;0.84;-0.04;1.7;0.01;0.1;-0.016;-0.923
STORY9;B111;U02;0.98;-0.04;1.92;0.01;0.1;-0.018;-1.176
STORY9;B111;U02;1.12;-0.04;2.13;0.01;0.1;-0.019;-1.46
STORY9;B111;U02;1.26;-0.04;2.31;0.01;0.1;-0.021;-1.771
STORY9;B111;U02;1.4;-0.04;2.47;0.01;0.1;-0.022;-2.106
STORY9;B111;U03;0;-0.13;0.65;0;0.116;-0.013;-0.029
STORY9;B111;U03;0.14;-0.13;0.77;0;0.116;-0.013;-0.128
STORY9;B111;U03;0.28;-0.13;0.93;0;0.116;-0.013;-0.247
STORY9;B111;U03;0.42;-0.13;1.13;0;0.116;-0.013;-0.391
STORY9;B111;U03;0.56;-0.13;1.36;0;0.116;-0.013;-0.565
STORY9;B111;U03;0.7;-0.13;1.59;0;0.116;-0.012;-0.772
STORY9;B111;U03;0.84;-0.13;1.82;0;0.116;-0.012;-1.01
STORY9;B111;U03;0.98;-0.13;2.06;0;0.116;-0.012;-1.282
STORY9;B111;U03;1.12;-0.13;2.27;0;0.116;-0.012;-1.586
STORY9;B111;U03;1.26;-0.13;2.46;0;0.116;-0.012;-1.917
STORY9;B111;U03;1.4;-0.13;2.62;0;0.116;-0.012;-2.272
STORY9;B111;U04;0;-0.07;0.59;0.01;0.104;-0.01;-0.026
STORY9;B111;U04;0.14;-0.07;0.71;0.01;0.104;-0.01;-0.116
STORY9;B111;U04;0.28;-0.07;0.86;0.01;0.104;-0.011;-0.225
STORY9;B111;U04;0.42;-0.07;1.05;0.01;0.104;-0.012;-0.359
STORY9;B111;U04;0.56;-0.07;1.27;0.01;0.104;-0.013;-0.521
STORY9;B111;U04;0.7;-0.07;1.49;0.01;0.104;-0.014;-0.715
STORY9;B111;U04;0.84;-0.07;1.72;0.01;0.104;-0.014;-0.939
STORY9;B111;U04;0.98;-0.07;1.94;0.01;0.104;-0.015;-1.196
STORY9;B111;U04;1.12;-0.07;2.15;0.01;0.104;-0.016;-1.482
STORY9;B111;U04;1.26;-0.07;2.33;0.01;0.104;-0.017;-1.796
STORY9;B111;U04;1.4;-0.07;2.49;0.01;0.104;-0.018;-2.133
STORY9;B111;U07;0;-0.09;0.45;0;0.08;-0.009;-0.02
STORY9;B111;U07;0.14;-0.09;0.54;0;0.08;-0.009;-0.089
STORY9;B111;U07;0.28;-0.09;0.66;0;0.08;-0.008;-0.173
STORY9;B111;U07;0.42;-0.09;0.8;0;0.08;-0.008;-0.274
STORY9;B111;U07;0.56;-0.09;0.96;0;0.08;-0.008;-0.397
STORY9;B111;U07;0.7;-0.09;1.12;0;0.08;-0.008;-0.542
STORY9;B111;U07;0.84;-0.09;1.29;0;0.08;-0.008;-0.711
STORY9;B111;U07;0.98;-0.09;1.45;0;0.08;-0.008;-0.903
STORY9;B111;U07;1.12;-0.09;1.6;0;0.08;-0.007;-1.117
STORY9;B111;U07;1.26;-0.09;1.74;0;0.08;-0.007;-1.35
STORY9;B111;U07;1.4;-0.09;1.85;0;0.08;-0.007;-1.602
STORY9;B111;U01B;0;-0.14;0.7;0;0.125;-0.014;-0.031
STORY9;B111;U01B;0.14;-0.14;0.84;0;0.125;-0.013;-0.139
STORY9;B111;U01B;0.28;-0.14;1.02;0;0.125;-0.013;-0.269
STORY9;B111;U01B;0.42;-0.14;1.24;0;0.125;-0.013;-0.426
STORY9;B111;U01B;0.56;-0.14;1.49;0;0.125;-0.013;-0.617
STORY9;B111;U01B;0.7;-0.14;1.74;0;0.125;-0.012;-0.843
STORY9;B111;U01B;0.84;-0.14;2;0;0.125;-0.012;-1.106
STORY9;B111;U01B;0.98;-0.14;2.26;0;0.125;-0.012;-1.404
STORY9;B111;U01B;1.12;-0.14;2.49;0;0.125;-0.012;-1.737
STORY9;B111;U01B;1.26;-0.14;2.7;0;0.125;-0.011;-2.101
STORY9;B111;U01B;1.4;-0.14;2.88;0;0.125;-0.011;-2.492
STORY9;B111;U02B;0;-0.04;0.57;0.01;0.1;-0.008;-0.025
STORY9;B111;U02B;0.14;-0.04;0.69;0.01;0.1;-0.009;-0.112
STORY9;B111;U02B;0.28;-0.04;0.84;0.01;0.1;-0.011;-0.219
STORY9;B111;U02B;0.42;-0.04;1.03;0.01;0.1;-0.012;-0.35
STORY9;B111;U02B;0.56;-0.04;1.25;0.01;0.1;-0.014;-0.51
STORY9;B111;U02B;0.7;-0.04;1.47;0.01;0.1;-0.015;-0.701
STORY9;B111;U02B;0.84;-0.04;1.7;0.01;0.1;-0.016;-0.923
STORY9;B111;U02B;0.98;-0.04;1.92;0.01;0.1;-0.018;-1.176
STORY9;B111;U02B;1.12;-0.04;2.13;0.01;0.1;-0.019;-1.46
STORY9;B111;U02B;1.26;-0.04;2.31;0.01;0.1;-0.021;-1.771
STORY9;B111;U02B;1.4;-0.04;2.47;0.01;0.1;-0.022;-2.106
STORY9;B111;U03B;0;-0.13;0.65;0;0.116;-0.013;-0.029
STORY9;B111;U03B;0.14;-0.13;0.77;0;0.116;-0.013;-0.128
STORY9;B111;U03B;0.28;-0.13;0.93;0;0.116;-0.013;-0.247
STORY9;B111;U03B;0.42;-0.13;1.13;0;0.116;-0.013;-0.391
STORY9;B111;U03B;0.56;-0.13;1.36;0;0.116;-0.013;-0.565
STORY9;B111;U03B;0.7;-0.13;1.59;0;0.116;-0.012;-0.772
STORY9;B111;U03B;0.84;-0.13;1.82;0;0.116;-0.012;-1.01
STORY9;B111;U03B;0.98;-0.13;2.06;0;0.116;-0.012;-1.282
STORY9;B111;U03B;1.12;-0.13;2.27;0;0.116;-0.012;-1.586
STORY9;B111;U03B;1.26;-0.13;2.46;0;0.116;-0.012;-1.917
STORY9;B111;U03B;1.4;-0.13;2.62;0;0.116;-0.012;-2.272
STORY9;B111;U04B;0;-0.07;0.59;0.01;0.104;-0.01;-0.026
STORY9;B111;U04B;0.14;-0.07;0.71;0.01;0.104;-0.01;-0.116
STORY9;B111;U04B;0.28;-0.07;0.86;0.01;0.104;-0.011;-0.225
STORY9;B111;U04B;0.42;-0.07;1.05;0.01;0.104;-0.012;-0.359
STORY9;B111;U04B;0.56;-0.07;1.27;0.01;0.104;-0.013;-0.521
STORY9;B111;U04B;0.7;-0.07;1.49;0.01;0.104;-0.014;-0.715
STORY9;B111;U04B;0.84;-0.07;1.72;0.01;0.104;-0.014;-0.939
STORY9;B111;U04B;0.98;-0.07;1.94;0.01;0.104;-0.015;-1.196
STORY9;B111;U04B;1.12;-0.07;2.15;0.01;0.104;-0.016;-1.482
STORY9;B111;U04B;1.26;-0.07;2.33;0.01;0.104;-0.017;-1.796
STORY9;B111;U04B;1.4;-0.07;2.49;0.01;0.104;-0.018;-2.133
STORY9;B111;U07B;0;-0.09;0.45;0;0.08;-0.009;-0.02
STORY9;B111;U07B;0.14;-0.09;0.54;0;0.08;-0.009;-0.089
STORY9;B111;U07B;0.28;-0.09;0.66;0;0.08;-0.008;-0.173
STORY9;B111;U07B;0.42;-0.09;0.8;0;0.08;-0.008;-0.274
STORY9;B111;U07B;0.56;-0.09;0.96;0;0.08;-0.008;-0.397
STORY9;B111;U07B;0.7;-0.09;1.12;0;0.08;-0.008;-0.542
STORY9;B111;U07B;0.84;-0.09;1.29;0;0.08;-0.008;-0.711
STORY9;B111;U07B;0.98;-0.09;1.45;0;0.08;-0.008;-0.903
STORY9;B111;U07B;1.12;-0.09;1.6;0;0.08;-0.007;-1.117
STORY9;B111;U07B;1.26;-0.09;1.74;0;0.08;-0.007;-1.35
STORY9;B111;U07B;1.4;-0.09;1.85;0;0.08;-0.007;-1.602
STORY9;B26;U01;0;0.47;3.78;-0.01;0.019;-0.003;0
STORY9;B26;U01;0.135;0.47;3.88;-0.01;0.019;-0.001;-0.517
STORY9;B26;U01;0.27;0.47;4.04;-0.01;0.019;0;-1.051
STORY9;B26;U01;0.405;0.47;4.26;-0.01;0.019;0.002;-1.61
STORY9;B26;U01;0.54;0.47;4.54;-0.01;0.019;0.003;-2.203
STORY9;B26;U01;0.675;0.47;4.87;-0.01;0.019;0.005;-2.838
STORY9;B26;U01;0.81;0.47;5.23;-0.01;0.019;0.006;-3.519
STORY9;B26;U01;0.945;0.47;5.58;-0.01;0.019;0.008;-4.249
STORY9;B26;U01;1.08;0.47;5.92;-0.01;0.019;0.01;-5.025
STORY9;B26;U01;1.215;0.47;6.21;-0.01;0.019;0.011;-5.845
STORY9;B26;U01;1.35;0.47;6.45;-0.01;0.019;0.013;-6.701
STORY9;B26;U02;0;0.49;3.16;-0.01;-0.001;-0.001;0
STORY9;B26;U02;0.135;0.49;3.25;-0.01;-0.001;0;-0.432
STORY9;B26;U02;0.27;0.49;3.39;-0.01;-0.001;0.001;-0.88
STORY9;B26;U02;0.405;0.49;3.58;-0.01;-0.001;0.002;-1.349
STORY9;B26;U02;0.54;0.49;3.83;-0.01;-0.001;0.003;-1.849
STORY9;B26;U02;0.675;0.49;4.12;-0.01;-0.001;0.004;-2.385
STORY9;B26;U02;0.81;0.49;4.43;-0.01;-0.001;0.005;-2.962
STORY9;B26;U02;0.945;0.49;4.74;-0.01;-0.001;0.006;-3.581
STORY9;B26;U02;1.08;0.49;5.05;-0.01;-0.001;0.007;-4.243
STORY9;B26;U02;1.215;0.49;5.3;-0.01;-0.001;0.009;-4.942
STORY9;B26;U02;1.35;0.49;5.51;-0.01;-0.001;0.01;-5.672
STORY9;B26;U03;0;0.46;3.42;-0.01;0.009;-0.003;0
STORY9;B26;U03;0.135;0.46;3.51;-0.01;0.009;-0.001;-0.467
STORY9;B26;U03;0.27;0.46;3.65;-0.01;0.009;0;-0.949
STORY9;B26;U03;0.405;0.46;3.85;-0.01;0.009;0.002;-1.455
STORY9;B26;U03;0.54;0.46;4.11;-0.01;0.009;0.003;-1.992
STORY9;B26;U03;0.675;0.46;4.43;-0.01;0.009;0.004;-2.568
STORY9;B26;U03;0.81;0.46;4.76;-0.01;0.009;0.006;-3.188
STORY9;B26;U03;0.945;0.46;5.09;-0.01;0.009;0.007;-3.852
STORY9;B26;U03;1.08;0.46;5.41;-0.01;0.009;0.009;-4.561
STORY9;B26;U03;1.215;0.46;5.68;-0.01;0.009;0.01;-5.31
STORY9;B26;U03;1.35;0.46;5.9;-0.01;0.009;0.011;-6.092
STORY9;B26;U04;0;0.46;3.21;-0.01;0.005;-0.002;0
STORY9;B26;U04;0.135;0.46;3.3;-0.01;0.005;-0.001;-0.439
STORY9;B26;U04;0.27;0.46;3.44;-0.01;0.005;0.001;-0.893
STORY9;B26;U04;0.405;0.46;3.63;-0.01;0.005;0.002;-1.37
STORY9;B26;U04;0.54;0.46;3.88;-0.01;0.005;0.003;-1.876
STORY9;B26;U04;0.675;0.46;4.17;-0.01;0.005;0.004;-2.418
STORY9;B26;U04;0.81;0.46;4.48;-0.01;0.005;0.005;-3.003
STORY9;B26;U04;0.945;0.46;4.79;-0.01;0.005;0.007;-3.629
STORY9;B26;U04;1.08;0.46;5.1;-0.01;0.005;0.008;-4.297
STORY9;B26;U04;1.215;0.46;5.35;-0.01;0.005;0.009;-5.003
STORY9;B26;U04;1.35;0.46;5.56;-0.01;0.005;0.01;-5.74
STORY9;B26;U07;0;0.3;2.43;-0.01;0.012;-0.002;0
STORY9;B26;U07;0.135;0.3;2.49;-0.01;0.012;-0.001;-0.332
STORY9;B26;U07;0.27;0.3;2.6;-0.01;0.012;0;-0.675
STORY9;B26;U07;0.405;0.3;2.74;-0.01;0.012;0.001;-1.035
STORY9;B26;U07;0.54;0.3;2.92;-0.01;0.012;0.002;-1.416
STORY9;B26;U07;0.675;0.3;3.13;-0.01;0.012;0.003;-1.824
STORY9;B26;U07;0.81;0.3;3.36;-0.01;0.012;0.004;-2.262
STORY9;B26;U07;0.945;0.3;3.59;-0.01;0.012;0.005;-2.731
STORY9;B26;U07;1.08;0.3;3.81;-0.01;0.012;0.006;-3.231
STORY9;B26;U07;1.215;0.3;4;-0.01;0.012;0.007;-3.758
STORY9;B26;U07;1.35;0.3;4.14;-0.01;0.012;0.008;-4.308
STORY9;B26;U01B;0;0.47;3.78;-0.01;0.019;-0.003;0
STORY9;B26;U01B;0.135;0.47;3.88;-0.01;0.019;-0.001;-0.517
STORY9;B26;U01B;0.27;0.47;4.04;-0.01;0.019;0;-1.051
STORY9;B26;U01B;0.405;0.47;4.26;-0.01;0.019;0.002;-1.61
STORY9;B26;U01B;0.54;0.47;4.54;-0.01;0.019;0.003;-2.203
STORY9;B26;U01B;0.675;0.47;4.87;-0.01;0.019;0.005;-2.838
STORY9;B26;U01B;0.81;0.47;5.23;-0.01;0.019;0.006;-3.519
STORY9;B26;U01B;0.945;0.47;5.58;-0.01;0.019;0.008;-4.249
STORY9;B26;U01B;1.08;0.47;5.92;-0.01;0.019;0.01;-5.025
STORY9;B26;U01B;1.215;0.47;6.21;-0.01;0.019;0.011;-5.845
STORY9;B26;U01B;1.35;0.47;6.45;-0.01;0.019;0.013;-6.701
STORY9;B26;U02B;0;0.49;3.16;-0.01;-0.001;-0.001;0
STORY9;B26;U02B;0.135;0.49;3.25;-0.01;-0.001;0;-0.432
STORY9;B26;U02B;0.27;0.49;3.39;-0.01;-0.001;0.001;-0.88
STORY9;B26;U02B;0.405;0.49;3.58;-0.01;-0.001;0.002;-1.349
STORY9;B26;U02B;0.54;0.49;3.83;-0.01;-0.001;0.003;-1.849
STORY9;B26;U02B;0.675;0.49;4.12;-0.01;-0.001;0.004;-2.385
STORY9;B26;U02B;0.81;0.49;4.43;-0.01;-0.001;0.005;-2.962
STORY9;B26;U02B;0.945;0.49;4.74;-0.01;-0.001;0.006;-3.581
STORY9;B26;U02B;1.08;0.49;5.05;-0.01;-0.001;0.007;-4.243
STORY9;B26;U02B;1.215;0.49;5.3;-0.01;-0.001;0.009;-4.942
STORY9;B26;U02B;1.35;0.49;5.51;-0.01;-0.001;0.01;-5.672
STORY9;B26;U03B;0;0.46;3.42;-0.01;0.009;-0.003;0
STORY9;B26;U03B;0.135;0.46;3.51;-0.01;0.009;-0.001;-0.467
STORY9;B26;U03B;0.27;0.46;3.65;-0.01;0.009;0;-0.949
STORY9;B26;U03B;0.405;0.46;3.85;-0.01;0.009;0.002;-1.455
STORY9;B26;U03B;0.54;0.46;4.11;-0.01;0.009;0.003;-1.992
STORY9;B26;U03B;0.675;0.46;4.43;-0.01;0.009;0.004;-2.568
STORY9;B26;U03B;0.81;0.46;4.76;-0.01;0.009;0.006;-3.188
STORY9;B26;U03B;0.945;0.46;5.09;-0.01;0.009;0.007;-3.852
STORY9;B26;U03B;1.08;0.46;5.41;-0.01;0.009;0.009;-4.561
STORY9;B26;U03B;1.215;0.46;5.68;-0.01;0.009;0.01;-5.31
STORY9;B26;U03B;1.35;0.46;5.9;-0.01;0.009;0.011;-6.092
STORY9;B26;U04B;0;0.46;3.21;-0.01;0.005;-0.002;0
STORY9;B26;U04B;0.135;0.46;3.3;-0.01;0.005;-0.001;-0.439
STORY9;B26;U04B;0.27;0.46;3.44;-0.01;0.005;0.001;-0.893
STORY9;B26;U04B;0.405;0.46;3.63;-0.01;0.005;0.002;-1.37
STORY9;B26;U04B;0.54;0.46;3.88;-0.01;0.005;0.003;-1.876
STORY9;B26;U04B;0.675;0.46;4.17;-0.01;0.005;0.004;-2.418
STORY9;B26;U04B;0.81;0.46;4.48;-0.01;0.005;0.005;-3.003
STORY9;B26;U04B;0.945;0.46;4.79;-0.01;0.005;0.007;-3.629
STORY9;B26;U04B;1.08;0.46;5.1;-0.01;0.005;0.008;-4.297
STORY9;B26;U04B;1.215;0.46;5.35;-0.01;0.005;0.009;-5.003
STORY9;B26;U04B;1.35;0.46;5.56;-0.01;0.005;0.01;-5.74
STORY9;B26;U07B;0;0.3;2.43;-0.01;0.012;-0.002;0
STORY9;B26;U07B;0.135;0.3;2.49;-0.01;0.012;-0.001;-0.332
STORY9;B26;U07B;0.27;0.3;2.6;-0.01;0.012;0;-0.675
STORY9;B26;U07B;0.405;0.3;2.74;-0.01;0.012;0.001;-1.035
STORY9;B26;U07B;0.54;0.3;2.92;-0.01;0.012;0.002;-1.416
STORY9;B26;U07B;0.675;0.3;3.13;-0.01;0.012;0.003;-1.824
STORY9;B26;U07B;0.81;0.3;3.36;-0.01;0.012;0.004;-2.262
STORY9;B26;U07B;0.945;0.3;3.59;-0.01;0.012;0.005;-2.731
STORY9;B26;U07B;1.08;0.3;3.81;-0.01;0.012;0.006;-3.231
STORY9;B26;U07B;1.215;0.3;4;-0.01;0.012;0.007;-3.758
STORY9;B26;U07B;1.35;0.3;4.14;-0.01;0.012;0.008;-4.308
STORY9;B896;U01;0.15;-0.04;-5.02;0.07;-0.179;0.059;-4.022
STORY9;B896;U01;0.245;-0.04;-4.89;0.07;-0.179;0.053;-3.551
STORY9;B896;U01;0.34;-0.04;-4.74;0.07;-0.179;0.046;-3.093
STORY9;B896;U01;0.435;-0.04;-4.58;0.07;-0.179;0.039;-2.65
STORY9;B896;U01;0.53;-0.04;-4.39;0.07;-0.179;0.032;-2.224
STORY9;B896;U01;0.625;-0.04;-4.21;0.07;-0.179;0.025;-1.815
STORY9;B896;U01;0.72;-0.04;-4.03;0.07;-0.179;0.018;-1.424
STORY9;B896;U01;0.815;-0.04;-3.87;0.07;-0.179;0.011;-1.049
STORY9;B896;U01;0.91;-0.04;-3.74;0.07;-0.179;0.005;-0.687
STORY9;B896;U01;1.005;-0.04;-3.62;0.07;-0.179;-0.002;-0.338
STORY9;B896;U01;1.1;-0.04;-3.51;0.07;-0.179;-0.009;0
STORY9;B896;U02;0.15;0.05;-4.47;0.05;-0.022;0.047;-3.474
STORY9;B896;U02;0.245;0.05;-4.34;0.05;-0.022;0.042;-3.055
STORY9;B896;U02;0.34;0.05;-4.19;0.05;-0.022;0.037;-2.649
STORY9;B896;U02;0.435;0.05;-4.01;0.05;-0.022;0.032;-2.259
STORY9;B896;U02;0.53;0.05;-3.82;0.05;-0.022;0.026;-1.887
STORY9;B896;U02;0.625;0.05;-3.62;0.05;-0.022;0.021;-1.534
STORY9;B896;U02;0.72;0.05;-3.44;0.05;-0.022;0.016;-1.198
STORY9;B896;U02;0.815;0.05;-3.28;0.05;-0.022;0.011;-0.879
STORY9;B896;U02;0.91;0.05;-3.14;0.05;-0.022;0.006;-0.575
STORY9;B896;U02;1.005;0.05;-3.02;0.05;-0.022;0.001;-0.283
STORY9;B896;U02;1.1;0.05;-2.93;0.05;-0.022;-0.005;0
STORY9;B896;U03;0.15;-0.02;-4.53;0.07;-0.154;0.054;-3.609
STORY9;B896;U03;0.245;-0.02;-4.41;0.07;-0.154;0.048;-3.184
STORY9;B896;U03;0.34;-0.02;-4.27;0.07;-0.154;0.042;-2.772
STORY9;B896;U03;0.435;-0.02;-4.12;0.07;-0.154;0.035;-2.373
STORY9;B896;U03;0.53;-0.02;-3.95;0.07;-0.154;0.029;-1.99
STORY9;B896;U03;0.625;-0.02;-3.77;0.07;-0.154;0.023;-1.624
STORY9;B896;U03;0.72;-0.02;-3.61;0.07;-0.154;0.017;-1.273
STORY9;B896;U03;0.815;-0.02;-3.46;0.07;-0.154;0.011;-0.937
STORY9;B896;U03;0.91;-0.02;-3.34;0.07;-0.154;0.005;-0.614
STORY9;B896;U03;1.005;-0.02;-3.23;0.07;-0.154;-0.002;-0.302
STORY9;B896;U03;1.1;-0.02;-3.14;0.07;-0.154;-0.008;0
STORY9;B896;U04;0.15;0.02;-4.44;0.06;-0.071;0.049;-3.483
STORY9;B896;U04;0.245;0.02;-4.31;0.06;-0.071;0.043;-3.067
STORY9;B896;U04;0.34;0.02;-4.17;0.06;-0.071;0.038;-2.664
STORY9;B896;U04;0.435;0.02;-4;0.06;-0.071;0.033;-2.276
STORY9;B896;U04;0.53;0.02;-3.82;0.06;-0.071;0.027;-1.904
STORY9;B896;U04;0.625;0.02;-3.64;0.06;-0.071;0.022;-1.55
STORY9;B896;U04;0.72;0.02;-3.46;0.06;-0.071;0.016;-1.213
STORY9;B896;U04;0.815;0.02;-3.31;0.06;-0.071;0.011;-0.891
STORY9;B896;U04;0.91;0.02;-3.18;0.06;-0.071;0.005;-0.583
STORY9;B896;U04;1.005;0.02;-3.07;0.06;-0.071;0;-0.287
STORY9;B896;U04;1.1;0.02;-2.98;0.06;-0.071;-0.006;0
STORY9;B896;U07;0.15;-0.02;-3.23;0.05;-0.115;0.038;-2.585
STORY9;B896;U07;0.245;-0.02;-3.15;0.05;-0.115;0.034;-2.283
STORY9;B896;U07;0.34;-0.02;-3.05;0.05;-0.115;0.029;-1.988
STORY9;B896;U07;0.435;-0.02;-2.94;0.05;-0.115;0.025;-1.703
STORY9;B896;U07;0.53;-0.02;-2.82;0.05;-0.115;0.021;-1.429
STORY9;B896;U07;0.625;-0.02;-2.7;0.05;-0.115;0.016;-1.167
STORY9;B896;U07;0.72;-0.02;-2.59;0.05;-0.115;0.012;-0.915
STORY9;B896;U07;0.815;-0.02;-2.49;0.05;-0.115;0.007;-0.674
STORY9;B896;U07;0.91;-0.02;-2.4;0.05;-0.115;0.003;-0.442
STORY9;B896;U07;1.005;-0.02;-2.32;0.05;-0.115;-0.001;-0.218
STORY9;B896;U07;1.1;-0.02;-2.26;0.05;-0.115;-0.006;0
STORY9;B896;U01B;0.15;-0.04;-5.02;0.07;-0.179;0.059;-4.022
STORY9;B896;U01B;0.245;-0.04;-4.89;0.07;-0.179;0.053;-3.551
STORY9;B896;U01B;0.34;-0.04;-4.74;0.07;-0.179;0.046;-3.093
STORY9;B896;U01B;0.435;-0.04;-4.58;0.07;-0.179;0.039;-2.65
STORY9;B896;U01B;0.53;-0.04;-4.39;0.07;-0.179;0.032;-2.224
STORY9;B896;U01B;0.625;-0.04;-4.21;0.07;-0.179;0.025;-1.815
STORY9;B896;U01B;0.72;-0.04;-4.03;0.07;-0.179;0.018;-1.424
STORY9;B896;U01B;0.815;-0.04;-3.87;0.07;-0.179;0.011;-1.049
STORY9;B896;U01B;0.91;-0.04;-3.74;0.07;-0.179;0.005;-0.687
STORY9;B896;U01B;1.005;-0.04;-3.62;0.07;-0.179;-0.002;-0.338
STORY9;B896;U01B;1.1;-0.04;-3.51;0.07;-0.179;-0.009;0
STORY9;B896;U02B;0.15;0.05;-4.47;0.05;-0.022;0.047;-3.474
STORY9;B896;U02B;0.245;0.05;-4.34;0.05;-0.022;0.042;-3.055
STORY9;B896;U02B;0.34;0.05;-4.19;0.05;-0.022;0.037;-2.649
STORY9;B896;U02B;0.435;0.05;-4.01;0.05;-0.022;0.032;-2.259
STORY9;B896;U02B;0.53;0.05;-3.82;0.05;-0.022;0.026;-1.887
STORY9;B896;U02B;0.625;0.05;-3.62;0.05;-0.022;0.021;-1.534
STORY9;B896;U02B;0.72;0.05;-3.44;0.05;-0.022;0.016;-1.198
STORY9;B896;U02B;0.815;0.05;-3.28;0.05;-0.022;0.011;-0.879
STORY9;B896;U02B;0.91;0.05;-3.14;0.05;-0.022;0.006;-0.575
STORY9;B896;U02B;1.005;0.05;-3.02;0.05;-0.022;0.001;-0.283
STORY9;B896;U02B;1.1;0.05;-2.93;0.05;-0.022;-0.005;0
STORY9;B896;U03B;0.15;-0.02;-4.53;0.07;-0.154;0.054;-3.609
STORY9;B896;U03B;0.245;-0.02;-4.41;0.07;-0.154;0.048;-3.184
STORY9;B896;U03B;0.34;-0.02;-4.27;0.07;-0.154;0.042;-2.772
STORY9;B896;U03B;0.435;-0.02;-4.12;0.07;-0.154;0.035;-2.373
STORY9;B896;U03B;0.53;-0.02;-3.95;0.07;-0.154;0.029;-1.99
STORY9;B896;U03B;0.625;-0.02;-3.77;0.07;-0.154;0.023;-1.624
STORY9;B896;U03B;0.72;-0.02;-3.61;0.07;-0.154;0.017;-1.273
STORY9;B896;U03B;0.815;-0.02;-3.46;0.07;-0.154;0.011;-0.937
STORY9;B896;U03B;0.91;-0.02;-3.34;0.07;-0.154;0.005;-0.614
STORY9;B896;U03B;1.005;-0.02;-3.23;0.07;-0.154;-0.002;-0.302
STORY9;B896;U03B;1.1;-0.02;-3.14;0.07;-0.154;-0.008;0
STORY9;B896;U04B;0.15;0.02;-4.44;0.06;-0.071;0.049;-3.483
STORY9;B896;U04B;0.245;0.02;-4.31;0.06;-0.071;0.043;-3.067
STORY9;B896;U04B;0.34;0.02;-4.17;0.06;-0.071;0.038;-2.664
STORY9;B896;U04B;0.435;0.02;-4;0.06;-0.071;0.033;-2.276
STORY9;B896;U04B;0.53;0.02;-3.82;0.06;-0.071;0.027;-1.904
STORY9;B896;U04B;0.625;0.02;-3.64;0.06;-0.071;0.022;-1.55
STORY9;B896;U04B;0.72;0.02;-3.46;0.06;-0.071;0.016;-1.213
STORY9;B896;U04B;0.815;0.02;-3.31;0.06;-0.071;0.011;-0.891
STORY9;B896;U04B;0.91;0.02;-3.18;0.06;-0.071;0.005;-0.583
STORY9;B896;U04B;1.005;0.02;-3.07;0.06;-0.071;0;-0.287
STORY9;B896;U04B;1.1;0.02;-2.98;0.06;-0.071;-0.006;0
STORY9;B896;U07B;0.15;-0.02;-3.23;0.05;-0.115;0.038;-2.585
STORY9;B896;U07B;0.245;-0.02;-3.15;0.05;-0.115;0.034;-2.283
STORY9;B896;U07B;0.34;-0.02;-3.05;0.05;-0.115;0.029;-1.988
STORY9;B896;U07B;0.435;-0.02;-2.94;0.05;-0.115;0.025;-1.703
STORY9;B896;U07B;0.53;-0.02;-2.82;0.05;-0.115;0.021;-1.429
STORY9;B896;U07B;0.625;-0.02;-2.7;0.05;-0.115;0.016;-1.167
STORY9;B896;U07B;0.72;-0.02;-2.59;0.05;-0.115;0.012;-0.915
STORY9;B896;U07B;0.815;-0.02;-2.49;0.05;-0.115;0.007;-0.674
STORY9;B896;U07B;0.91;-0.02;-2.4;0.05;-0.115;0.003;-0.442
STORY9;B896;U07B;1.005;-0.02;-2.32;0.05;-0.115;-0.001;-0.218
STORY9;B896;U07B;1.1;-0.02;-2.26;0.05;-0.115;-0.006;0
STORY9;B904;U01;0.45;0.02;-2.84;-0.29;0.412;-0.191;-1.452
